   232.0         X  0.005354  0.005237  0.005123  0.005011  0.004901   1416.510000   1364.120000   1314.690000   1268.080000  1223.990000  1182.150000  1142.340000  1104.380000  1068.120000  1033.440000  1000.210000   968.344000   937.750000   908.353000   880.084000  -570.772000  -562.511000  -558.401000  -551.679000  -542.528000  -531.182000  -516.728000  -498.544000  -476.337000  -449.230000  -417.040000  -379.501000  -336.661000  -289.229000 -238.421000 -186.195000 -135.931000  -91.329600  -55.404800  -29.649800 -13.727200 -1.329150 -0.032549 -0.004732
   234.0         X  0.005526  0.005405  0.005287  0.005172  0.005058   1419.390000   1367.720000   1318.940000   1272.920000  1229.350000  1187.990000  1148.600000  1111.030000  1075.120000  1040.750000  1007.800000   976.179000   945.804000   916.599000   888.499000  -564.927000  -556.854000  -552.837000  -546.268000  -537.325000  -526.235000  -512.107000  -494.331000  -472.617000  -446.105000  -414.605000  -377.841000  -335.833000  -289.234000 -239.180000 -187.527000 -137.548000  -92.902000  -56.658900  -30.464100 -14.152500 -1.373740 -0.033608 -0.004884
   236.0         X  0.005690  0.005565  0.005444  0.005325  0.005208   1421.700000   1370.740000   1322.590000   1277.140000  1234.090000  1193.190000  1154.230000  1117.040000  1081.470000  1047.400000  1014.730000   983.353000   953.197000   924.186000   896.255000  -559.185000  -551.292000  -547.365000  -540.943000  -532.199000  -521.356000  -507.542000  -490.158000  -468.920000  -442.980000  -412.145000  -376.129000  -334.926000  -289.135000 -239.817000 -188.729000 -139.045000  -94.374500  -57.842300  -31.236300 -14.557200 -1.416280 -0.034617 -0.005028
   238.0         X  0.005846  0.005718  0.005593  0.005470  0.005351   1423.480000   1373.200000   1325.670000   1280.780000  1238.230000  1197.780000  1159.240000  1122.420000  1087.180000  1053.420000  1021.020000   989.888000   959.950000   931.133000   903.373000  -553.544000  -545.825000  -541.984000  -535.703000  -527.151000  -516.546000  -503.034000  -486.027000  -465.247000  -439.858000  -409.663000  -374.369000  -333.943000  -288.936000 -240.336000 -189.807000 -140.423000  -95.749700  -58.956600  -31.967300 -14.941700 -1.456780 -0.035576 -0.005166
   240.0         X  0.005994  0.005862  0.005734  0.005609  0.005486   1424.730000   1375.120000   1328.190000   1283.840000  1241.790000  1201.790000  1163.640000  1127.190000  1092.290000  1058.820000  1026.690000   995.803000   966.083000   937.460000   909.873000  -548.003000  -540.452000  -536.694000  -530.549000  -522.181000  -511.804000  -498.582000  -481.939000  -461.599000  -436.740000  -407.163000  -372.564000  -332.890000  -288.644000 -240.743000 -190.765000 -141.688000  -97.030300  -60.003300  -32.657900 -15.306100 -1.495270 -0.036488 -0.005296
   242.0         X  0.006134  0.005999  0.005868  0.005740  0.005614   1425.480000   1376.510000   1330.170000   1286.350000  1244.780000  1205.220000  1167.470000  1131.370000  1096.800000  1063.630000  1031.770000  1001.120000   971.614000   943.186000   915.772000  -542.561000  -535.171000  -531.493000  -525.478000  -517.288000  -507.131000  -494.188000  -477.895000  -457.978000  -433.630000  -404.647000  -370.720000  -331.771000  -288.262000 -241.044000 -191.608000 -142.843000  -98.218800  -60.983900  -33.308700 -15.650800 -1.531790 -0.037352 -0.005420
   244.0         X  0.006266  0.006129  0.005995  0.005864  0.005735   1425.740000   1377.400000   1331.630000   1288.330000  1247.230000  1208.090000  1170.730000  1134.990000  1100.740000  1067.860000  1036.260000  1005.850000   976.564000   948.330000   921.090000  -537.217000  -529.981000  -526.380000  -520.491000  -512.472000  -502.526000  -489.851000  -473.894000  -454.385000  -430.529000  -402.119000  -368.838000  -330.591000  -287.795000 -241.241000 -192.340000 -143.891000  -99.317800  -61.899900  -33.920500 -15.976100 -1.566350 -0.038169 -0.005537
   246.0         X  0.006391  0.006251  0.006114  0.005980  0.005849   1425.530000   1377.800000   1332.590000   1289.800000  1249.150000  1210.430000  1173.450000  1138.060000  1104.120000  1071.530000  1040.190000  1010.020000   980.949000   952.909000   925.844000  -531.969000  -524.882000  -521.354000  -515.586000  -507.731000  -497.988000  -485.572000  -469.938000  -450.821000  -427.438000  -399.579000  -366.922000  -329.352000  -287.248000 -241.341000 -192.966000 -144.837000 -100.330000  -62.752800  -34.494200 -16.282400 -1.599000 -0.038940 -0.005647
   248.0         X  0.006508  0.006366  0.006226  0.006090  0.005957   1424.860000   1377.730000   1333.060000   1290.760000  1250.560000  1212.250000  1175.650000  1140.590000  1106.970000  1074.660000  1043.580000  1013.650000   984.787000   956.941000   930.051000  -526.815000  -519.871000  -516.414000  -510.762000  -503.065000  -493.518000  -481.350000  -466.026000  -447.286000  -424.359000  -397.031000  -364.975000  -328.059000  -286.624000 -241.347000 -193.489000 -145.683000 -101.257000  -63.544200  -35.030300 -16.570000 -1.629750 -0.039665 -0.005751
   250.0         X  0.006618  0.006473  0.006332  0.006193  0.006058   1423.760000   1377.200000   1333.060000   1291.240000  1251.480000  1213.570000  1177.330000  1142.610000  1109.290000  1077.270000  1046.440000  1016.740000   988.094000   960.441000   933.728000  -521.754000  -514.947000  -511.559000  -506.018000  -498.473000  -489.113000  -477.184000  -462.159000  -443.782000  -421.292000  -394.475000  -362.999000  -326.714000  -285.927000 -241.263000 -193.913000 -146.432000 -102.102000  -64.275300  -35.529800 -16.839300 -1.658650 -0.040345 -0.005848
   252.0         X  0.006721  0.006574  0.006430  0.006289  0.006152   1422.220000   1376.230000   1332.600000   1291.250000  1251.920000  1214.400000  1178.520000  1144.130000  1111.110000  1079.360000  1048.790000  1019.320000   990.886000   963.426000   936.889000  -516.784000  -510.108000  -506.786000  -501.352000  -493.953000  -484.774000  -473.074000  -458.337000  -440.308000  -418.240000  -391.915000  -360.996000  -325.320000  -285.160000 -241.092000 -194.242000 -147.088000 -102.867000  -64.947800  -35.993400 -17.090500 -1.685710 -0.040982 -0.005939
   254.0         X  0.006817  0.006668  0.006522  0.006379  0.006240   1420.270000   1374.820000   1331.700000   1290.800000  1251.890000  1214.760000  1179.230000  1145.160000  1112.440000  1080.960000  1050.640000  1021.400000   993.179000   965.912000   939.550000  -511.901000  -505.353000  -502.093000  -496.763000  -489.504000  -480.498000  -469.018000  -454.558000  -436.864000  -415.201000  -389.350000  -358.969000  -323.881000  -284.327000 -240.839000 -194.479000 -147.654000 -103.554000  -65.563100  -36.421800 -17.324000 -1.710980 -0.041576 -0.006023
   256.0         X  0.006906  0.006755  0.006607  0.006462  0.006321   1417.910000   1373.000000   1330.370000   1289.920000  1251.420000  1214.660000  1179.470000  1145.730000  1113.300000  1082.090000  1052.010000  1023.000000   994.988000   967.912000   941.727000  -507.106000  -500.679000  -497.480000  -492.249000  -485.124000  -476.285000  -465.018000  -450.823000  -433.451000  -412.178000  -386.782000  -356.918000  -322.397000  -283.430000 -240.506000 -194.627000 -148.131000 -104.165000  -66.122500  -36.815800 -17.540300 -1.734490 -0.042127 -0.006102
   258.0         X  0.006988  0.006835  0.006686  0.006539  0.006396   1415.170000   1370.780000   1328.620000   1288.610000  1250.510000  1214.120000  1179.270000  1145.830000  1113.690000  1082.750000  1052.920000  1024.130000   996.326000   969.442000   943.433000  -502.395000  -496.085000  -492.944000  -487.808000  -480.813000  -472.134000  -461.070000  -447.130000  -430.069000  -409.170000  -384.211000  -354.846000  -320.872000  -282.473000 -240.096000 -194.690000 -148.525000 -104.703000  -66.627500  -37.176300 -17.739500 -1.756270 -0.042637 -0.006175
   260.0         X  0.007064  0.006909  0.006758  0.006610  0.006465   1412.050000   1368.170000   1326.470000   1286.880000  1249.170000  1213.140000  1178.630000  1145.500000  1113.640000  1082.960000  1053.370000  1024.810000   997.208000   970.515000   944.682000  -497.766000  -491.568000  -488.484000  -483.439000  -476.568000  -468.043000  -457.174000  -443.480000  -426.716000  -406.177000  -381.640000  -352.754000  -319.307000  -281.457000 -239.613000 -194.670000 -148.836000 -105.170000  -67.079500  -37.504000 -17.922200 -1.776360 -0.043106 -0.006241
   262.0         X  0.007133  0.006977  0.006824  0.006675  0.006529   1408.560000   1365.170000   1323.930000   1284.760000  1247.430000  1211.750000  1177.560000  1144.730000  1113.150000  1082.730000  1053.380000  1025.040000   997.648000   971.145000   945.488000  -493.217000  -487.127000  -484.096000  -479.139000  -472.388000  -464.010000  -453.329000  -439.870000  -423.392000  -403.199000  -379.067000  -350.644000  -317.705000  -280.386000 -239.059000 -194.570000 -149.067000 -105.567000  -67.479800  -37.799600 -18.088700 -1.794780 -0.043536 -0.006302
   264.0         X  0.007196  0.007038  0.006884  0.006733  0.006586   1404.720000   1361.810000   1321.000000   1282.240000  1245.290000  1209.950000  1176.090000  1143.550000  1112.250000  1082.080000  1052.970000  1024.850000   997.658000   971.345000   945.864000  -488.745000  -482.759000  -479.780000  -474.907000  -468.270000  -460.035000  -449.534000  -436.301000  -420.098000  -400.237000  -376.495000  -348.515000  -316.066000  -279.260000 -238.436000 -194.393000 -149.222000 -105.898000  -67.830000  -38.064000 -18.239300 -1.811580 -0.043927 -0.006358
   266.0         X  0.007253  0.007094  0.006938  0.006786  0.006638   1400.530000   1358.090000   1317.710000   1279.350000  1242.760000  1207.760000  1174.210000  1141.970000  1110.940000  1081.020000  1052.140000  1024.240000   997.252000   971.128000   945.822000  -484.349000  -478.463000  -475.533000  -470.741000  -464.214000  -456.115000  -445.787000  -432.771000  -416.831000  -397.290000  -373.922000  -346.370000  -314.393000  -278.083000 -237.748000 -194.142000 -149.302000 -106.162000  -68.131200  -38.298000 -18.374400 -1.826790 -0.044279 -0.006408
   268.0         X  0.007303  0.007143  0.006987  0.006834  0.006684   1396.000000   1354.020000   1314.070000   1276.090000  1239.860000  1205.190000  1171.950000  1139.990000  1109.230000  1079.560000  1050.910000  1023.230000   996.442000   970.506000   945.375000  -480.026000  -474.235000  -471.353000  -466.638000  -460.217000  -452.248000  -442.087000  -429.279000  -413.592000  -394.358000  -371.349000  -344.209000  -312.687000  -276.857000 -236.996000 -193.819000 -149.309000 -106.364000  -68.384900  -38.502200 -18.494400 -1.840450 -0.044595 -0.006452
   270.0         X  0.007348  0.007187  0.007029  0.006875  0.006725   1391.160000   1349.610000   1310.070000   1272.470000  1236.590000  1202.250000  1169.310000  1137.640000  1107.130000  1077.710000  1049.300000  1021.820000   995.239000   969.491000   944.536000  -475.773000  -470.074000  -467.237000  -462.597000  -456.277000  -448.434000  -438.431000  -425.823000  -410.380000  -391.440000  -368.777000  -342.032000  -310.949000  -275.582000 -236.182000 -193.426000 -149.247000 -106.504000  -68.592500  -38.677600 -18.599600 -1.852580 -0.044874 -0.006492
   272.0         X  0.007387  0.007225  0.007066  0.006912  0.006760   1385.990000   1344.880000   1305.740000   1268.510000  1232.970000  1198.950000  1166.310000  1134.910000  1104.670000  1075.490000  1047.300000  1020.040000   993.656000   968.094000   943.315000  -471.589000  -465.977000  -463.184000  -458.615000  -452.392000  -444.669000  -434.820000  -422.404000  -407.193000  -388.536000  -366.205000  -339.841000  -309.180000  -274.261000 -235.310000 -192.966000 -149.118000 -106.585000  -68.755100  -38.824800 -18.690500 -1.863240 -0.045117 -0.006526
   274.0         X  0.007420  0.007257  0.007098  0.006943  0.006791   1380.520000   1339.830000   1301.080000   1264.210000  1229.010000  1195.310000  1162.950000  1131.830000  1101.840000  1072.900000  1044.940000  1017.890000   991.703000   966.329000   941.724000  -467.470000  -461.943000  -459.192000  -454.691000  -448.561000  -440.953000  -431.251000  -419.018000  -404.032000  -385.645000  -363.633000  -337.635000  -307.381000  -272.896000 -234.380000 -192.441000 -148.922000 -106.607000  -68.874200  -38.944700 -18.767300 -1.872450 -0.045326 -0.006555
   276.0         X  0.007448  0.007284  0.007125  0.006969  0.006816   1374.750000   1334.470000   1296.100000   1259.590000  1224.720000  1191.320000  1159.250000  1128.400000  1098.660000  1069.960000  1042.220000  1015.380000   989.393000   964.204000   939.775000  -463.415000  -457.968000  -455.257000  -450.822000  -444.781000  -437.284000  -427.722000  -415.666000  -400.894000  -382.768000  -361.062000  -335.415000  -305.554000  -271.487000 -233.395000 -191.853000 -148.664000 -106.574000  -68.951000  -39.038100 -18.830600 -1.880260 -0.045502 -0.006580
   278.0         X  0.007470  0.007306  0.007146  0.006990  0.006836   1368.690000   1328.810000   1290.820000   1254.650000  1220.100000  1187.010000  1155.220000  1124.640000  1095.150000  1066.680000  1039.160000  1012.530000   986.736000   961.733000   937.479000  -459.420000  -454.050000  -451.378000  -447.006000  -441.050000  -433.659000  -424.232000  -412.345000  -397.779000  -379.902000  -358.490000  -333.182000  -303.698000  -270.036000 -232.356000 -191.205000 -148.344000 -106.487000  -68.986900  -39.105600 -18.880600 -1.886690 -0.045645 -0.006599
   280.0         X  0.007487  0.007323  0.007163  0.007006  0.006852   1362.350000   1322.860000   1285.240000   1249.410000  1215.180000  1182.380000  1150.870000  1120.540000  1091.300000  1063.060000  1035.760000  1009.340000   983.743000   958.924000   934.845000  -455.483000  -450.188000  -447.552000  -443.241000  -437.367000  -430.077000  -420.779000  -409.054000  -394.685000  -377.048000  -355.918000  -330.935000  -301.816000  -268.545000 -231.265000 -190.497000 -147.965000 -106.347000  -68.983000  -39.148000 -18.917700 -1.891790 -0.045756 -0.006615
   282.0         X  0.007499  0.007335  0.007174  0.007017  0.006863   1355.730000   1316.630000   1279.360000   1243.870000  1209.950000  1177.440000  1146.200000  1116.130000  1087.140000  1059.130000  1032.050000  1005.830000   980.424000   955.790000   931.886000  -451.603000  -446.378000  -443.778000  -439.524000  -433.729000  -426.536000  -417.361000  -405.792000  -391.612000  -374.205000  -353.346000  -328.675000  -299.906000  -267.014000 -230.124000 -189.733000 -147.528000 -106.157000  -68.940700  -39.166200 -18.942400 -1.895590 -0.045836 -0.006625
