    30.0         X -3.967000e-04 -3.878910e-04 -3.792790e-04 -3.708580e-04 -3.626250e-04    -50.132900    -54.281500   -57.367000   -59.593300   -61.137700   -62.139000   -62.706200   -62.925600   -62.865900   -62.582100   -62.118300   -61.510100   -60.786500   -59.971000   -59.083100    -9.486080    -7.742950    -6.901040    -5.560820    -3.809080    -1.753420     0.679002     3.446490     6.392820     9.367290    12.066600    14.180700    15.416900    15.579600   14.640100   12.735900   10.176600    7.375570   4.753140   2.648780   1.244380  0.113776  2.493910e-03  3.497100e-04
    32.0         X -4.319720e-04 -4.223710e-04 -4.129850e-04 -4.038070e-04 -3.948340e-04    -73.348100    -76.338400   -78.349200   -79.580100   -80.199500   -80.338700   -80.100500   -79.565500   -78.797900   -77.848200   -76.756900   -75.556700   -74.273500   -72.928400   -71.538500     1.942010     3.461850     4.192830     5.351950     6.857790     8.609710    10.657500    12.945200    15.313300    17.595700    19.496100    20.715300    20.984000    20.146800   18.220300   15.388600   12.013600    8.546730   5.425640   2.986750   1.389480  0.125194  2.721050e-03  3.807470e-04
    34.0         X -4.699700e-04 -4.595150e-04 -4.492940e-04 -4.393020e-04 -4.295320e-04    -99.701300   -101.319000  -102.064000  -102.127000  -101.667000  -100.803000   -99.631700   -98.225300   -96.641900   -94.927200   -93.116900   -91.239500   -89.317600   -87.369100   -85.408400    15.200500    16.447400    17.043100    17.981500    19.188300    20.571900    22.154700    23.864900    25.540500    26.998900    27.955000    28.124400    27.267800    25.277600   22.222500   18.339000   14.046700    9.836540   6.162890   3.355730   1.547320  0.137545  2.965930e-03  4.141810e-04
    36.0         X -5.109780e-04 -4.996030e-04 -4.884810e-04 -4.776080e-04 -4.669780e-04   -129.689000   -129.681000  -128.932000  -127.625000  -125.901000  -123.870000  -121.615000  -119.200000  -116.675000  -114.079000  -111.443000  -108.790000  -106.138000  -103.500000  -100.889000    30.609100    31.523300    31.954200    32.624300    33.468200    34.405700    35.427200    36.443000    37.289600    37.767200    37.606500    36.543600    34.376300    31.054200   26.706300   21.627800   16.301500   11.260000   6.972730   3.759320   1.719360  0.150930  3.230440e-03  4.502620e-04
    38.0         X -5.553270e-04 -5.429550e-04 -5.308590e-04 -5.190340e-04 -5.074730e-04   -163.909000   -161.969000  -159.456000  -156.537000  -153.335000  -149.940000  -146.424000  -142.839000  -139.225000  -135.614000  -132.027000  -128.482000  -124.992000  -121.566000  -118.212000    48.555200    49.064300    49.294800    49.639000    50.042800    50.440600    50.784900    50.965600    50.819600    50.129000    48.646100    46.134500    42.438100    37.574400   31.742200   25.303000   18.808300   12.834600   7.864340   4.201760   1.907250  0.165467  3.516720e-03  4.892800e-04
    40.0         X -6.034000e-04 -5.899470e-04 -5.767940e-04 -5.639370e-04 -5.513670e-04   -203.080000   -198.844000  -194.242000  -189.423000  -184.484000  -179.494000  -174.508000  -169.562000  -164.685000  -159.897000  -155.213000  -150.641000  -146.189000  -141.858000  -137.652000    69.511300    69.527300    69.514100    69.462400    69.332500    69.077200    68.603800    67.779500    66.444000    64.359900    61.309500    57.091400    51.607000    44.954900   37.414400   29.421200   21.602800   14.581100   8.848460   4.687970   2.112970  0.181290  3.827290e-03  5.315710e-04
    42.0         X -6.556440e-04 -6.410150e-04 -6.267150e-04 -6.127350e-04 -5.990670e-04   -248.077000   -241.104000  -234.024000  -226.959000  -219.974000  -213.113000  -206.405000  -199.872000  -193.526000  -187.374000  -181.418000  -175.660000  -170.096000  -164.725000  -159.540000    94.057800    93.473000    93.163300    92.630400    91.852600    90.805700    89.343900    87.308600    84.544800    80.795700    75.882200    69.649200    62.068800    53.335900   43.823400   34.050300   24.727500   16.523800   9.937820   5.223770   2.338810  0.198560  4.165080e-03  5.775290e-04
    44.0         X -7.125880e-04 -6.966780e-04 -6.811250e-04 -6.659210e-04 -6.510570e-04   -299.976000   -289.729000  -279.697000  -269.969000  -260.567000  -251.500000  -242.773000  -234.381000  -226.319000  -218.577000  -211.144000  -204.010000  -197.161000  -190.586000  -184.272000   122.913000   121.595000   120.924000   119.805000   118.239000   116.231000   113.572000   110.074000   105.591000    99.847200    92.713600    84.094500    74.049000    62.887300   51.090500   39.271900   28.233500   18.692100  11.147600   5.816070   2.587500  0.217464  4.533570e-03  6.276180e-04
    46.0         X -7.748600e-04 -7.575490e-04 -7.406260e-04 -7.240830e-04 -7.079110e-04   -360.101000   -345.926000  -332.366000  -319.466000  -307.196000  -295.522000  -284.414000  -273.837000  -263.763000  -254.162000  -245.005000  -236.268000  -227.924000  -219.953000  -212.332000   156.974000   154.759000   153.646000   151.812000   149.285000   146.107000   141.993000   136.723000   130.165000   122.023000   112.234000   100.779000    87.823900    73.816300   59.363600   45.184800   32.182400   21.121300  12.495900   6.473130   2.862290  0.238227  4.936880e-03  6.823910e-04
    48.0         X -8.432180e-04 -8.243680e-04 -8.059400e-04 -7.879270e-04 -7.703180e-04   -430.110000   -411.198000  -393.402000  -376.708000  -361.019000  -346.249000  -332.319000  -319.163000  -306.719000  -294.932000  -283.755000  -273.142000  -263.054000  -253.455000  -244.313000   197.370000   194.054000   192.400000   189.688000   185.985000   181.378000   175.491000   168.065000   158.992000   147.956000   134.980000   120.139000   103.735000    86.378400   68.824000   51.910300   36.649300   23.854100  14.004800   7.204980   3.167140  0.261120  5.379970e-03  7.425130e-04
    50.0         X -9.185800e-04 -8.980320e-04 -8.779450e-04 -8.583100e-04 -8.391160e-04   -512.087000   -487.435000  -464.526000  -443.271000  -423.487000  -405.017000  -387.729000  -371.509000  -356.258000  -341.891000  -328.331000  -315.513000  -303.377000  -291.871000  -280.949000   245.538000   240.865000   238.544000   234.753000   229.605000   223.243000   215.184000   205.125000   192.990000   178.444000   161.622000   142.722000   122.208000   100.891000   79.696700   59.597800   41.726900   26.943300  15.701400   8.023830   3.506830  0.286472  5.868890e-03  8.087900e-04
    52.0         X -1.002080e-03 -9.796460e-04 -9.577200e-04 -9.362880e-04 -9.153370e-04   -608.694000   -577.044000  -547.927000  -521.153000  -496.431000  -473.516000  -452.206000  -432.327000  -413.733000  -396.298000  -379.913000  -364.485000  -349.931000  -336.178000  -323.162000   303.325000   296.972000   293.824000   288.699000   281.764000   273.239000   262.505000   249.213000   233.329000   214.504000   193.015000   169.219000   143.782000   117.755000   92.263500   68.434400   47.530500   30.454400  17.619100   8.944820   3.887290  0.314688  6.411040e-03  8.822160e-04
    54.0         X -1.095110e-03 -1.070580e-03 -1.046610e-03 -1.023170e-03 -1.000260e-03   -723.360000   -683.120000  -646.412000  -612.917000  -582.201000  -553.909000  -527.747000  -503.467000  -480.862000  -459.757000  -440.001000  -421.464000  -404.035000  -387.616000  -372.120000   373.138000   364.688000   360.512000   353.725000   344.570000   333.358000   319.310000   302.022000   281.519000   257.443000   230.256000   200.515000   169.142000   137.477000  106.882000   78.656600   54.205900   34.469500  19.800000   9.986880   4.315920  0.346273  7.015680e-03  9.640260e-04
    56.0         X -1.199470e-03 -1.172590e-03 -1.146310e-03 -1.120630e-03 -1.095520e-03   -860.569000   -809.704000  -763.643000  -721.895000  -683.847000  -648.999000  -616.938000  -587.323000  -559.871000  -534.341000  -510.529000  -488.261000  -467.388000  -447.781000  -429.326000   458.147000   447.066000   441.600000   432.730000   420.794000   406.222000   388.038000   365.773000   339.537000   308.969000   274.773000   237.762000   199.177000   160.714000  124.013000   90.567800   61.939100   39.093800  22.297400  11.174000   4.802130  0.381866  7.694490e-03  1.055780e-03
    58.0         X -1.317420e-03 -1.287880e-03 -1.259000e-03 -1.230780e-03 -1.203190e-03  -1026.270000   -962.144000  -904.454000  -852.484000  -805.386000  -762.471000  -723.176000  -687.039000  -653.674000  -622.761000  -594.027000  -567.242000  -542.208000  -518.756000  -496.739000   562.596000   548.183000   541.084000   529.580000   514.133000   495.324000   471.933000   443.421000   410.009000   371.346000   328.452000   282.474000   235.055000   188.324000  144.256000  104.562000   70.971700   44.463000  25.180500  12.537300   5.357990  0.422290  8.462480e-03  1.159490e-03
    60.0         X -1.451960e-03 -1.419380e-03 -1.387540e-03 -1.356410e-03 -1.325990e-03  -1228.490000  -1147.640000 -1075.340000 -1010.580000  -952.196000  -899.255000  -850.999000  -806.804000  -766.157000  -728.630000  -693.863000  -661.553000  -631.442000  -603.307000  -576.960000   692.250000   673.576000   664.391000   649.527000   629.601000   605.398000   575.390000   538.955000   496.471000   447.617000   393.826000   336.679000   278.330000   221.450000  168.406000  121.162000   81.622400   50.756200  28.540000  14.117300   5.999340  0.468620  9.339260e-03  1.277770e-03
    62.0         X -1.607060e-03 -1.570980e-03 -1.535710e-03 -1.501240e-03 -1.467540e-03  -1478.210000  -1376.030000 -1285.180000 -1204.220000 -1131.600000 -1066.060000 -1006.570000  -952.307000  -902.586000  -856.839000  -814.593000  -775.450000  -739.071000  -705.170000  -673.498000   855.072000   830.892000   819.014000   799.811000   774.112000   742.963000   704.450000   657.858000   603.780000   541.950000   474.352000   403.136000   331.116000   261.635000  197.539000  141.070000   94.319300   58.213100  32.497200  15.968400   6.747320  0.522287  1.035090e-02  1.414120e-03
    64.0         X -1.788100e-03 -1.747930e-03 -1.708660e-03 -1.670280e-03 -1.632770e-03  -1790.790000  -1661.050000 -1546.300000 -1444.580000 -1353.770000 -1272.170000 -1198.420000 -1131.410000 -1070.230000 -1014.140000  -962.500000  -914.795000  -870.581000  -829.484000  -791.181000  1062.260000  1030.870000  1015.470000   990.597000   957.361000   917.157000   867.576000   807.796000   738.710000   660.148000   574.833000   485.672000   396.333000   311.012000  233.131000  165.250000  109.648000   67.161200  37.217600  18.164500   7.630680  0.585238  1.153300e-02  1.573260e-03
    66.0         X -2.002540e-03 -1.957520e-03 -1.913520e-03 -1.870510e-03 -1.828480e-03  -2188.010000  -2022.140000 -1876.190000 -1747.440000 -1633.030000 -1530.680000 -1438.560000 -1355.180000 -1279.330000 -1210.010000 -1146.400000 -1087.810000 -1033.660000  -983.448000  -936.768000  1329.790000  1288.840000  1268.770000  1236.390000  1193.170000  1141.000000  1076.810000   999.668000   910.879000   810.436000   702.063000   589.683000   478.089000   372.568000  277.250000  195.047000  128.426000   78.056400  42.931200  20.808300   8.689280  0.660167  1.293440e-02  1.761740e-03
    68.0         X -2.260850e-03 -2.209990e-03 -2.160280e-03 -2.111700e-03 -2.064210e-03  -2701.190000  -2487.200000 -2299.860000 -2135.380000 -1989.890000 -1860.300000 -1744.120000 -1639.370000 -1544.430000 -1457.950000 -1378.840000 -1306.180000 -1239.220000 -1177.290000 -1119.850000  1680.800000  1626.970000  1600.610000  1558.130000  1501.510000  1433.270000  1349.520000  1249.160000  1134.110000  1004.620000   865.770000   722.879000   582.239000   450.554000  332.828000  232.367000  151.807000   91.542000  49.962000  24.044200   9.979140  0.750860  1.462410e-02  1.988780e-03
    70.0         X -2.577740e-03 -2.519710e-03 -2.463000e-03 -2.407570e-03 -2.353390e-03  -3375.280000  -3096.270000 -2853.170000 -2640.740000 -2453.660000 -2287.720000 -2139.570000 -2006.480000 -1886.280000 -1777.160000 -1677.660000 -1586.540000 -1502.780000 -1425.530000 -1354.050000  2148.620000  2077.200000  2042.270000  1985.990000  1911.110000  1821.010000  1710.660000  1578.830000  1428.270000  1259.610000  1079.880000   896.278000   717.136000   551.019000  404.033000  279.914000  181.425000  108.526000  58.767000  28.075600  11.579100  0.862634  1.669890e-02  2.267270e-03
    72.0         X -2.973040e-03 -2.906060e-03 -2.840610e-03 -2.776640e-03 -2.714120e-03  -4272.320000  -3904.510000 -3585.510000 -3307.990000 -3064.640000 -2849.670000 -2658.480000 -2487.370000 -2333.360000 -2194.010000 -2067.320000 -1951.650000 -1845.610000 -1748.060000 -1658.020000  2779.450000  2683.780000  2637.030000  2561.780000  2461.760000  2341.610000  2194.780000  2019.830000  1820.740000  1598.760000  1363.570000  1125.030000   894.246000   682.259000  496.569000  341.377000  219.507000  130.245000  69.966000  33.177900  13.595900  1.002670  1.928920e-02  2.614650e-03
    74.0         X -3.469310e-03 -3.391100e-03 -3.314670e-03 -3.239970e-03 -3.166960e-03  -5465.020000  -4976.570000 -4554.710000 -4189.210000 -3869.980000 -3589.050000 -3340.110000 -3118.090000 -2918.900000 -2739.240000 -2576.380000 -2428.090000 -2292.500000 -2168.070000 -2053.480000  3627.550000  3498.690000  3435.760000  3334.560000  3200.190000  3039.010000  2842.400000  2608.750000  2343.710000  2049.450000  1739.350000  1426.910000  1127.010000   853.978000  617.095000  421.058000  268.637000  158.126000  84.271700  39.666400  16.151000  1.179150  2.254360e-02  3.050750e-03
    76.0         X -4.075920e-03 -3.983980e-03 -3.894120e-03 -3.806310e-03 -3.720490e-03  -6988.840000  -6344.070000 -5789.150000 -5310.020000 -4892.940000 -4527.090000 -4203.890000 -3916.500000 -3659.390000 -3428.090000 -3218.960000 -3029.000000 -2855.700000 -2696.990000 -2551.140000  4719.240000  4547.170000  4463.200000  4328.230000  4149.190000  3934.680000  3673.430000  3363.580000  3013.080000  2625.280000  2218.450000  1810.840000  1422.190000  1071.070000  768.960000  521.089000  330.068000  192.839000 102.007000  47.679200  19.296600  1.395490  2.652380e-02  3.583780e-03
    78.0         X -4.744140e-03 -4.637060e-03 -4.532420e-03 -4.430160e-03 -4.330220e-03  -8701.530000  -7881.200000 -7176.790000 -6569.930000 -6042.820000 -5581.430000 -5174.680000 -4813.700000 -4491.380000 -4201.950000 -3940.710000 -3703.800000 -3488.020000 -3290.710000 -3109.640000  5947.090000  5726.550000  5618.960000  5446.100000  5216.910000  4942.530000  4608.680000  4213.250000  3766.700000  3273.730000  2758.050000  2243.270000  1754.600000  1315.420000  939.698000  633.346000  398.824000  231.563000 121.723000  56.559500  22.774700  1.634090  3.090920e-02  4.170930e-03
    80.0         X -5.332750e-03 -5.212350e-03 -5.094690e-03 -4.979700e-03 -4.867320e-03 -10166.900000  -9201.750000 -8373.320000 -7659.920000 -7040.530000 -6498.640000 -6021.140000 -5597.590000 -5219.580000 -4880.320000 -4574.270000 -4296.860000 -4044.320000 -3813.520000 -3601.820000  6982.020000  6722.090000  6595.290000  6391.570000  6121.490000  5798.170000  5404.810000  4938.970000  4413.010000  3832.570000  3225.670000  2620.230000  2046.080000  1530.760000 1090.730000  732.818000  459.729000  265.799000 139.109000  64.373200  25.831600  1.843890  3.477070e-02  4.688160e-03
